Id,Url,Date,Headline,Body
db74426f-23c6-4d60-b281-26add5bff6a5,https://www.euronews.com/green/2025/04/14/fossil-fuels-in-another-form-plastic-recycling-rate-stagnates-at-under-10-report-finds,04.14.2025 14:35 GMT+1,"‘Fossil fuels in another form’: Plastic recycling rate stagnates at under 10%, report finds","Global plastic recycling rates are now stuck at under 10 per cent, a comprehensive new study shows.  Plastic production has exploded in the meantime, creating a ""pressing global environmental challenge”, according to researchers from Tsinghua University in China. The vast majority of plastics are made from virgin resin using fossil-fuel based feedstocks, which “compromise[s] the global efforts to mitigate climate change.” Their findings, published in the journal Communications Earth & Environment on Thursday, add to a relatively small but growing body of research on sources of plastic pollution throughout the supply chain. An investigation last month linked more than 25 major brands using plastic packaging to fracking in America’s Permian Basin - described as a ‘carbon bomb’ for the catastrophic impact its full extraction would have on global emissions.   To create a first-of-its-kind analysis of the global plastics sector, the researchers drew on national statistics, industry reports, and international databases from 2022. They found that just 9 per cent of the 437 million tonnes of new plastic produced that year came from recycled materials. ""The global recycling rate remained stagnant [...] reflecting little improvement from previous years,"" according to authors Quanyin Tan, Khaoula Houssini and Jinhui Li.  The US - the largest consumer of plastic per capita - has one of the world’s lowest recycling rates at just 5 per cent reuse, they note. It worsened after China imposed a ban on plastic waste imports in 2018. Although the recycling rate remains stubbornly at 9 per cent, there has been a “significant shift” within waste disposal from landfill to incineration.  Landfills are still the main destination for plastic rubbish, at 40 per cent, but this share has been declining in recent years, while incineration has risen to 34 per cent.  Japan, China and the EU have among the highest incineration rates for plastic waste, accounting for 70 per cent, 60 per cent and 38 per cent respectively. In Europe’s case, this is attributed to the continent’s focus on energy recovery and waste-to-energy initiatives. Burning plastics comes with its own risks too, however, releasing harmful pollutants that require advanced technologies and a tight regulatory framework, the researchers caution. While consumers sort their waste with the best of intentions, only 38 million tonnes of the 75 million tonnes of plastic sorted and collected each year ends up being recycled. A number of factors are holding plastic recycling back, the study explains. For one, the huge array of plastic materials makes processing them difficult. Food smeared onto plastic, labels, and other kinds of contamination further impede the process at recycling facilities. From an economic point of view, virgin plastic can often be cheaper to work with than recycled plastic, largely due to fluctuating oil prices. This discourages investment in recycling infrastructure and technology, keeping recycling rates low. More should be done at the design stage too, the researchers say, to ensure products can be recycled efficiently. Plastic is integrated into all parts of our lives, but it casts a heavy environmental shadow both up and downstream.  Around 98 per cent of the virgin plastics produced around the world in 2022 was generated from fossil-fuel based feedstocks, the new study finds, including 44 per cent derived from coal, 40 per cent from petroleum and 8 per cent from fossil gas. To tackle this major source of emissions and clean up plastic pollution in the environment, the world is thrashing out a legally binding treaty on plastics. Negotiations fell apart in December but are set to resume in August in Geneva. The researchers say they hope their overview of the lifecycle of plastic will help inform a successful outcome. ""This study is yet another reminder that we cannot recycle our way out of plastic pollution,” comments Delphine Lévi Alvarès, global petrochemicals campaigner manager at the Center for International Environmental Law, who wasn’t involved in the study.  “Plastics are essentially fossil fuels in another form and serve as a critical lifeline for the fossil fuel industry. The first and most important step in addressing both plastic pollution and the climate crisis is to cut down on the production of virgin plastics."""
845322c4-fd61-4d72-92f5-78181ce5486f,https://www.euronews.com/travel/2025/04/14/give-back-while-you-travel-fijis-loloma-hour-invites-visitors-to-help-protect-paradise,04.14.2025 14:32 GMT+1,Give back while you travel: Fiji’s ‘Loloma Hour’ invites visitors to help protect paradise,"Forget your average happy hour. Fiji wants travellers to trade sundowners for something more meaningful. The Pacific Island nation’s ‘Loloma Hour’ invites visitors to spend at least one hour of their trip giving back to the environment or local communities. Whether it’s replanting mangroves, taking part in a beach clean-up or learning to make traditional crafts alongside Fijian villagers, the goal is simple: leave the islands better than you found them. “True happiness comes not just from what you take, but what you give,” says Srishti Narayan, chief marketing officer at Tourism Fiji. ‘Loloma’ is a Fijian word meaning generosity driven by love, and the new programme reflects that spirit. Rolled out across dozens of eco-minded hotels, resorts and tour operators, Loloma Hour is part of Fiji’s wider strategy to preserve its cultural heritage and natural ecosystems while creating meaningful exchanges between travellers and locals. The initiative supports activities that align with four key pillars: wildlife conservation, community support, reef protection and coastline care. Guests might join a coral planting session, participate in iguana conservation walks, take part in reef-safe snorkelling or attend a village storytelling event.  The aim is for tourists to contribute at least 5,000 volunteer hours across the country this year. Fiji’s bet on mindful travel taps into a growing trend.  According to a 2023 Booking.com survey, 76 per cent of global travellers say they want to travel more sustainably. In Europe, the demand is especially high, and operators are answering the call. Five of the 10 most sustainable destinations in 2024 were in Europe, according toLonely Planet, and destinations like the Faroe Islands and Normandyhave been praised for pioneering community-based and regenerative tourism programmes. From Thailand toGreenland, tourism boards and private operators alike have started rethinking everything frominteractions with wildlife todiving excursions to make them more purposeful. Among them, Fiji’s Loloma Hour stands out for its cultural framing – rooted in love rather than obligation. But it also has a deeper meaning. The Pacific Islands are on the frontlines of the climate crisis, pressed with rising sea levels, coral bleaching and extreme weather events. With tourism making up about 40 per cent of Fiji’s GDP, turning tourism into a tool for change isn’t just good policy. It might also be essential for the country’s future. From five-star hideaways to barefoot eco-resorts, 21 properties across Fiji are currently taking part in Loloma Hour – each offering different activities.  At Six Senses Fiji, guests can swim through coral nurseries with experts, plant native trees or tour the resort’s organic gardens. The Jean-Michel Cousteau Resort offers marine education sessions led by in-house biologists. On islands like Malolo and Wakaya, guests can document vulnerable manta ray populations while diving or join mangrove replanting sessions and beach clean-ups. “Loloma Hour gives visitors a chance to help preserve what makes Fiji so special – its people, environment and traditions,” says Narayan."
47b62c15-ec10-46fa-b5b9-3b419208bf19,https://www.euronews.com/green/2025/04/14/pumped-up-pollen-how-climate-change-could-be-making-your-seasonal-allergies-worse,04.14.2025 14:18 GMT+1,Pumped up pollen: How climate change could be making your seasonal allergies worse,"Seasonal allergies are becoming more intense and protracted due to climate change, according to a new study. Warming conditions are lengthening pollen seasons around the world, researchers from the George Washington University School of Medicine and Health Sciences found. The new paper builds on previous studies that link worsening allergies in Europe with climate change and elevated concentrations of CO2 in the atmosphere. The new research, published in the journal The Laryngoscope, examined studies from 2000 to 2023 to find data linking global warming with pollen production. Sixteen studies identified a link between rising temperatures and extended pollen seasons. Our changing climate is making plants shift the timings of their developmental stages, releasing the microscopic particles that enable reproduction earlier and for a longer period. Some research predicted that total pollen production in the US could increase by as much as 40 per cent by the end of the century. It also anticipates that allergy season will begin earlier, with up to 19 extra days of pollen in certain places, exacerbating conditions for allergy sufferers. Previous research has looked at the changing patterns of pollen release in Europe. A study from 2019 found that the pollen season has been extended by an average of 0.9 days per year in Europe. Research from 2014 found that in urban areas, where most Europeans live, warmer temperatures exacerbated by the urban heat island effect have led to earlier pollen season starts. Rising temperatures and elevated atmospheric CO2 concentrations stimulate plant growth, intensifying pollen concentrations in the air, other studies have concluded. Heightened humidity and thunderstorms during the pollen season can also increase pollen and allergen concentrations in the air, which can provoke more severe allergic reactions and asthma attacks. Global warming is facilitating the migration of new, invasive plant species to Europe, too. Ragweed, for example, arrived on the continent several decades ago, brought over with seed deliveries from North America. The plant is highly allergenic and releases pollen late in the year, in September, thus also potentially lengthening allergy season. The effects of climate change on pollen season will increase allergy suffering, even for originally weak allergens. Under the Intergovernmental Panel on Climate Change’s (IPCC) medium greenhouse gas emissions scenario, ragweed sensitisation is expected to increase by up to 200 per cent in some European countries by 2050, according to a 2017 study published in Environmental Health Perspectives. People already sensitive to pollen are expected to experience more severe and prolonged allergic symptoms, which can exacerbate respiratory problems and increase mortality for asthma sufferers. The researchers from George Washington University hope that the pressure on medical professionals to understand the impact of the climate on allergic conditions in order to prepare patients for rising pollen levels can be beneficial for the planet, too. “Physicians are uniquely positioned to witness the impact of allergic rhinitis on patient outcomes and can adapt their practice as climate change intensifies,” lead author Alisha R. Pershad said. “As trusted voices in the community, they should leverage their frontline experience to advocate for meaningful change in addressing the climate crisis.”"
b67d4745-7e23-4998-ad58-84163c403834,https://www.euronews.com/2025/04/14/german-parliament-set-to-elect-merz-as-chancellor-on-6-may,04.14.2025 14:08 GMT+1,German parliament set to elect Merz as chancellor on 6 May,"Germany's parliament plans to meet on 6 May to elect Friedrich Merz as the country's next chancellor, if all parties in his proposed government approve a coalition agreement. Parliament’s lower house, the Bundestag, said on Monday that Speaker Julia Klöckner is preparing to call the session early next month. Merz's centre-right Christian Democrats (CDU), its sister party the Christian Social Union (CSU) and the centre-left Social Democrats (SPD) last week reached an agreement to form a government more than six weeks after Germany's snap federal election. The would-be coalition aims to spur economic growth, boost defence spending, take a tougher approach to migration and catch up on long-neglected modernisation. Combined, the three parties have a modest majority of 328 out of 630 seats in the Bundestag. Since no party wants to work with the far-right, anti-immigration Alternative for Germany (AfD) — which finished second in the 23 February election — no other plausible combination of governing parties has a parliamentary majority. Both the CDU and the SPD — the party of the departing chancellor, Olaf Scholz — need to approve the coalition agreement before parliament can gather to elect Merz. The CSU approved it last week. The SPD is set to hold a member vote, whilst the CDU will vote during a party conference slated for 28 April. There is some resistance in the SPD's ranks after the party finished third in February with its worst post-war result in a national parliamentary election. The party’s youth branch, Jusos, has come out against the deal. The faction represents around one-fifth of the SPD's approximately 358,000 members. One sticking point is Germany's minimum wage, which the SPD campaigned to increase to €15 per hour by 2026. The current minimum wage is €12.82 per hour. Merz has said that an increase in the minimum wage was not guaranteed through the coalition agreement. Despite the dispute, SPD co-leader Lars Klingbeil said on Sunday that the majority of the party's members recognised the need to form a stable government. “There are always alternatives. ... One alternative is new elections, one alternative is perhaps a minority government,"" Klingbeil told ARD television. But in today’s troubled times, ""Germany must be a place of stability,"" he added. ""For that, we need a stable democratic government, and we have presented a sensible coalition agreement for that."""
885146d7-5907-4668-8196-fdfa0cb5b8fa,https://www.euronews.com/travel/2025/04/14/facial-recognition-and-phone-based-boarding-passes-why-the-future-of-flying-could-be-paper,04.14.2025 14:03 GMT+1,Facial recognition and phone-based boarding passes: Why the future of flying could be paperless,"If a ground-breaking proposal comes to pass, you may soon be saying bon voyage to boarding passes. In one of the most significant shake-ups to air travel in decades, the International Civil Aviation Organisation (ICAO) has announced plans to eliminate paper boarding passes and check-in as we know it.  Instead, passengers could use a digital travel credential - stored on their smartphones - to move through airports using facial recognition. Developed by the ICAO, the UN agency that sets global aviation standards, the digital credential would be used alongside facial recognition to replace physical documents throughout the airport, from bag drop to the boarding gate. Travellers would download a “journey pass” that updates automatically if any changes occur, such as a flight delay or cancellation. Trials of these novel solutions are already taking off. Countries such as Finland have already launched a DTC pilot programme, while airports have experimented with the use of this emerging technology. Singapore’s Changi has expanded its biometric lanes, and in 2019, Amsterdam’s Schiphol introduced facial recognition technology for boarding on select flights. Airlines have also begun to embrace digitalisation. As soon as November this year, Ryanair has announced plans to scrap paper boarding passes. The plan comes as airlines and airports seek to streamline operations and reduce costs, especially as global travel continues its post-pandemic rebound. According to the International Air Transport Association (IATA), the number of air passengers is expected to double to eight billion by 2040. That surge will place pressure on airports to process passengers more efficiently. Digital IDs are seen as a key solution to that growing challenge. But there’s another motivator: security. The ICAO says the new system could help crack down on identity fraud and human trafficking by providing a more robust way to verify who’s flying.  By relying on biometric data, which is unique to each person, the system promises greater accuracy than paper-based documentation can provide on its own. Valérie Viale, director of product management for travel technology company Amadeus, told The Times that these changes could be the most consequential since the adoption of e-ticketing in the early 2000s. “The industry has now decided it’s time to upgrade to modern systems that are more like what Amazon would use,” she said. If the plans develop as the ICAO envisions, boarding passes are only the beginning. Even passports could become a thing of the past in the future. Despite digitalisation being a boon to traveller convenience, not everyone is on board. Critics have voiced concerns about privacy, surveillance and data breaches. Others have decried the lack of transparency around the technologies being deployed. For its part, Amadeus has sought to reassure travellers. The company has said that its newly developed system will wipe passenger data within 15 seconds of contact with any “touchpoint,” such as baggage drop or pre-security checks. And the ICAO insists that developing a digital travel credential remains optional for every nation. That means you can keep your passport and boarding passes on hand for now. But don’t be surprised if your smartphone or face soon becomes your ticket to fly."
18692478-5c36-4704-ae61-da3d0fb9ec4c,https://www.euronews.com/next/2025/04/14/eu-commission-ramping-up-digital-platform-enforcement,04.14.2025 13:13 GMT+1,EU Commission ramping up digital platform enforcement,"The European Commission is looking to hire 60 staff members for its Digital Services Act (DSA) enforcement unit, as none of the probes that it began against Big Tech platforms since December 2023 have been wrapped up.  The Commission said it plans to recruit a range of different profiles, from legal and policy officers to data scientists and researchers, and is keeping applications open until 10 May. In a report published last month, the Commission said it hired 51 staff members in 2024 to work on the DSA but admitted that the “recruitment procedures took longer than foreseen and resulted in a yearly lower average amount of full-time contracts than forecasted.” A spokesperson for the Commission said there are now 127 staff members working on the DSA. ""The new recruitments aims to support the ongoing cases, as well as the general enforcement of the DSA,"" the spokesperson added. The aim is to grow to 200 by the end of this year. The DSA applied to all online platforms in the EU in February of last year.  The 25 largest platforms – those with more than 45 million users on average per month, including Google, Amazon, Meta, Shein and X – are supervised by the Commission, while those falling below that threshold remain the responsibility of the member states.  Since the DSA came into force, the Commission has opened investigations into X, Meta’s Facebook and Instagram, TikTok, AliExpress and Temu. None of these probes have been closed yet.  The most advanced investigation is into X for an alleged lack of transparency and accountability requirements, preliminary findings published last July showed. The Republican US government that took office in January has criticised what it describes as the harmful impact of the EU’s online platforms rules, and technology legislation in general, as discriminatory non-tariff barriers to trade.  Brendan Carr, the chairman of the Federal Communications Committee told an audience at Mobile World Congress in February, that the DSA is ""an attack on free speech"". In an interview with Euronews, EU Tech Commissioner Henna Virkkunen said that the digital rules are “fair” because they apply to all platforms. “We have the same rules for European companies, American companies, and Chinese companies,” she said."
d2fd909a-7865-46a1-80ea-600997363fdb,https://www.euronews.com/next/2025/04/14/xs-ai-platform-under-scrutiny-for-data-use,04.14.2025 13:04 GMT+1,X's AI platform under scrutiny for data use,"The Irish data protection authority (DPC) is probing how Grok, the AI application of Elon Musk-owned tech platform X, uses personal data to train its model. Last year, the DPC filed court proceedings against the social media company for violating privacy rights when the platform quietly changed its data settings to automatically opt in to training its new AI model, which competes with OpenAI’s Chat GPT and Google’s Gemini. X then vowed to stop the data processing, after which it became available in the EU. However, the DPC appears not to be satisfied with the changes. It said in a statement, made public late on Friday that “the Inquiry will examine compliance with a range of key provisions of the GDPR, including with regard to the lawfulness and transparency of the processing."" Earlier this month, Euronews reported that the Irish watchdog is also in discussions with Meta-owned messaging app Whatsapp over the introduction of the AI feature MetaAI. Several tech platforms, including Google, Meta and X have rolled-out AI features in Europe in recent weeks, claiming that the introduction in the EU took longer due to regulatory difficulties. If found guilty of a GDPR-breach, X could face a fine of up to 20 million euros, or up to 4 % of its total global turnover, whichever is higher."
ceff6dd1-3253-475b-8a17-80a00ac7b81c,https://www.euronews.com/travel/2025/04/14/istanbuls-creative-renaissance-contemporary-art-and-sustainability-in-the-cultural-capital,04.14.2025 12:40 GMT+1,İstanbul’s creative renaissance: contemporary art and sustainability in the cultural capital,"İstanbul is a city where tradition meets innovation. Its contemporary art scene is thriving, blending creativity with sustainability. At İstanbul Modern, designed by Renzo Piano, director Çelenk Bafra champions regional talent through immersive exhibitions like Ömer Uluç’s “Beyond the Horizon”. Artist Deniz Sağdıç turns waste into striking portraits, using denim, plastic and discarded materials to explore identity and environmental responsibility. Finally, at Arter, director Emre Baykal highlights Türkiye’s evolving creative landscape through bold installations that reflect a growing public engagement with contemporary art across generations."
b3104fc8-c80c-49c9-926e-319c269657c9,https://www.euronews.com/my-europe/2025/04/14/touch-play-discover-science-made-fun-in-luxembourg,04.14.2025 12:40 GMT+1,"Touch, play, discover: science made fun in Luxembourg","In this episode of Smart Regions, we travel to the south of Luxembourg to explore the Luxembourg Science Center, a science and technology museum, co-funded by the European Union, where children and adults learn in a playful way about the mysteries of the universe. Don't panic if you see a student with her hair completely electrified by static electricity in one of the electrical workshops offered by the museum, or a group of young people playing table football against a robot, and losing the game. ""Science is very abstract and many people are afraid of it. Our idea is to bring it closer to the public and see how we can interact with science, touch it, smell it, listen to it,"" explains Nancy Racké, director general of the Luxembourg Science Center. The 7,500 visitors who come every year are the stars of this museum, which has nearly 100 interactive exhibitions and spectacular workshops guided by scientific mediators who are experts in each of the subjects. Our visit coincided with that of the International School of Differdange. Twenty young people aged 13-14 years enter the interactive exhibition area with smiles on their faces.  A group of students approach the plasma ball, one of the largest in the world. They place their hand on the glass and see how the electric field is altered, forming thick beams that are directed towards their hands. Another group of pupils run to play table football against a robot. When we go over to watch the game, the screen shows a 3 for the robot and a 0 for the humans. Others are played in the Augmented Reality sandbox, where they can shape and view topographical levels. Others try putting their fingers on electrically conductive plates that give them a small electric shock. This is a high voltage experience! ""I would like to bring my friends because it is a very good experience. We learn and have fun. We can study at school, but we can't study and have fun at the same time, so it's great when we come,"" says Tommy Bianchi-Torraile, one of the students at the International School of Differdange. Each of the experimental stations has a touch screen in five languages (English, French, German, Luxembourgish, Portuguese and German) explaining the experience, its history and use. We accompanied the pupils to a chemistry workshop with one of the mediators. They listen attentively to explanations about plastics and polymers. ""This workshop prepares us for the chemistry exam we will have soon, we learn in a more fun way. We remember concepts more easily through experiences because it allows us to visualise the issues and helps us understand them better,"" says Tommy Bianchi-Torraile. Julien Laigle is the scientific mediator with expertise in astronomy. He never stops working because the EU-funded planetarium at the Luxembourg Science Center is one of the main attractions. It allows us to travel the Universe without the need for a telescope or good weather.  Julien Laigle tells us that children are the most excited about it. ""You get very positive feedback and that makes it a very rewarding job,"" he explains excitedly.  The Luxembourg Science Center cost 1.5 million euros. 40% has been financed by the European Regional Development Fund (ERDF), the remaining 60% has been financed by the Luxembourg Ministry of Education. From exploring the cosmos to challenging a robot to tic-tac-toe. Science and technology are accessible to all in this interactive museum in the heart of Europe. "
3842dd01-75dc-42f0-98d5-437dd927f43a,https://www.euronews.com/my-europe/2025/04/14/shaping-responsible-citizens-through-science-and-exploration,04.14.2025 12:39 GMT+1,Shaping responsible citizens through science and exploration,"""In my teaching, I focus a lot on experimentation because we have found that we are able to engage a lot of students, who are discouraged by the more mathematical aspect,"" says Pascal Waechter, science teacher at the International School of Differdange in Luxembourg, located just a few steps from the Luxembourg Science Center.  In addition to families from all the central European countries - France, Germany, Belgium and the Netherlands - the museum is visited every day by several schools with children and young people of different ages, from 6 years upwards.  Science has generally been seen as ""dull"" because it was taught with formulas, demonstrations and mathematics, explains Pascal, but the Luxembourg Science Center and schools want to reverse this way of learning about science.  In this museum there is a part of independent exploration by the students thanks to the touch screens with information in five languages, but ""a scientific mediator can accompany them and go deeper into the more complex explanations on specific subjects, as the teacher is usually more general"".  In addition to exploration, the Luxembourg Science Center offers a number of workshops and shows led by science mediators. The museum offers workshops in various subjects such as optics, electricity, mathematics, physics and chemistry, among others. The centre's mediators are specialised in a scientific field.  ""Today we came to a workshop on polymers, where they looked at the topic of plastics: what are they? How can they be recycled? Can we limit their use? What are the alternatives,"" says Pascal. We are trying to awaken the curiosity of the pupils in relation to questions that have to do with our daily lives,"" he explains. ""So we train citizens, not just scientists"".  There are experiences that cost millions of euros, such as the planetarium or the fog room. ""These are experiences that a school could not offer,"" says Pascal. The teacher stands in front of the fog room and explains to his students how it works. ""This camera makes it possible to see the trajectory of radioactive particles invisible to the eye"".  As for the impact on students' decision to go into science, ""we have to be honest, we are not just going to train scientists,"" says Waechter. ""In a class, there may only be 10 to 15 per cent of students who are science-oriented, if we can increase this number a little bit, that's great,"" says the teacher.  ""As not everyone is going to be a scientist, the development of general knowledge is really vital for me. Therefore, the aim of the science centre is not only to motivate people to become scientists.  But we need science in our daily lives. It is really important to make the right choices as citizens and as consumers, he argues. ""So that's the mission of our teaching: to try to encourage students to think critically and ask questions,"" concludes Pascal Waechter. "
468c52f3-adaf-4880-835f-a932ddd3b1e6,https://www.euronews.com/business/2025/04/14/china-warns-uk-government-to-treat-owners-of-british-steel-fairly,04.14.2025 12:30 GMT+1,China warns UK government to treat owners of British Steel fairly,"China warned the UK government on Monday to treat the Chinese owners of British Steel fairly or risk undermining investor confidence in the country, two days after UK authorities took control of the company. China’s Foreign Ministry made the comment as government-appointed managers raced to prevent British Steel from shutting down the last two blast furnaces in Britain that make so-called virgin steel from raw materials. Parliament on Saturday passed legislation authorising the government to take control of the company and its Scunthorpe steelworks from Jingye Group, which has owned British Steel since 2020. Jingye still owns the company but British authorities have taken control of day-to-day operations. “We hope the British government treats Chinese enterprises investing and operating in the UK fairly and justly, protects their legitimate rights and interests, and avoids politicising and over-securitising economic and trade cooperation, so as not to affect the confidence of Chinese enterprises in investing and cooperating in the UK,” Foreign Ministry spokesman Lin Jian said during the weekly press conference in Beijing. Prime Minister Keir Starmer's spokesman, Dave Pares, said on Monday that while Jingye still owns the Scunthorpe works in northeastern England, nationalisation is “a likely option in the short term”. In the longer term, the government hopes to find a private investor, he added. British Steel on Monday announced the appointment of a new executive team focused on ensuring “consistent and professional leadership” of Scunthorpe. Two longtime British Steel executives, Allan Bell and Lisa Coulson, were named as the company’s interim chief executive and chief commercial officer. The appointments were approved by Business Secretary Jonathan Reynolds. Bell, who has worked at the Scunthorpe steelworks for 14 years, said his main goal was to ensure continued steel production at the plant. “Our immediate priorities are securing the raw materials we need to continue blast furnace operations, ensuring we have the dedicated personnel to run those furnaces, and maintaining the highest levels of health and safety for our workforce,” Bell said in the statement. Starmer on Saturday took the dramatic step of recalling Parliament from its spring recess to pass emergency legislation authorising the government to take control of British Steel. Authorities were concerned about the plant’s future after Jingye stopped ordering the iron ore and coking coal needed to keep the furnaces operating. Once blast furnaces are shut down, it is difficult and expensive to restart them, raising concerns that Britain might lose the ability to make high-quality virgin steel needed by builders and railroads as the government tries to spur economic growth. Other British steelmakers are already in the process of shifting to electric arc furnaces that make steel from scrap metal. Pares said the government is now confident the plant will receive the raw materials it needs to keep operating for the time being. Shipments of iron ore pellets and coking coal have arrived at the port in Immingham and will reach Scunthorpe, about 20 miles (32 kilometres) away, in the coming days, he told reporters in London."
e43b8ff7-a360-4be3-b7d0-67d7d21f5787,https://www.euronews.com/2025/04/14/scores-of-civilians-killed-as-sudans-rsf-attacks-displacement-camps-in-darfur,04.14.2025 12:24 GMT+1,Scores of civilians killed as Sudan's RSF attacks displacement camps in Darfur,"Attacks by Sudan's paramilitary Rapid Support Forces (RSF) on camps for displaced people in the Darfur region have killed scores of civilians, according to the UN and NGOs. Starting late last week, the RSF and allied militias launched multiple assaults over several days on the Zamzam and Abu Shouk camps and the nearby city of el-Fasher — the capital of North Darfur province. The violence destroyed shelters, markets, and healthcare facilities in famine-hit camps hosting more than 700,000 people, NGOs said. El-Fasher is the last major city in the region still under the control of the Sudanese army, which has been fighting the RSF since Sudan descended into civil war two years ago. On Sunday, the RSF said in a statement that it had deployed units to ""secure civilians and humanitarian medical workers"" after it had ""fully liberated the Zamzam camp"". UN Humanitarian Coordinator Clementine Nkweta-Salami said in a statement on Saturday that at least 100 civilians were killed in Abu Shouk and Zamzam camps, including more than 20 children and nine aid workers. An army-aligned faction led by Darfur Governor Minni Minnawi on Sunday put the death toll at more than 400, although that number has not been independently verified. ""This represents yet another deadly and unacceptable escalation in a series of brutal attacks on displaced people and aid workers in Sudan,"" Nkweta-Salami said. Aid agency Relief International said on Sunday that nine of its staff ""were mercilessly killed including doctors, referral drivers and a team leader"" in the assault on Zamzam. The RSF denied targeting civilians and accused the military of using Zamzam as ""a military barracks, and innocent civilians as human shields"". The army has not commented. Earlier last week, NGOs reported that the RSF had also killed 56 civilians over two days of attacks in Um Kadadah, a town seized by the paramilitary group en route to el-Fasher. Sudan was plunged into chaos in April 2023 when simmering tensions between the army and the RSF exploded into open warfare across the nation. Tens of thousands of people have been killed and at least 12 million displaced, and a humanitarian crisis is worsening. Late last month, the Sudanese military regained control over Khartoum, a major symbolic victory in the war. But the RSF still controls most of Darfur and parts of southern Sudan. The conflict has been marked by atrocities committed by both the army and the RSF, including mass rape and ethnically motivated killings, that may amount to war crimes and crimes against humanity, according to the UN and international rights groups. The respective leaders of the army and the RSF — General Abdel Fattah al-Burhan and Mohamed Hamdan Dagalo, who is better known as Hemedti — have been sanctioned by the US over the abuses. Washington has also accused the RSF of committing genocide. Both the military and the RSF have strongly denied the accusations. On Tuesday, the second anniversary of the civil war, foreign ministers from nearly 20 countries will meet in London for a conference that aims to bring an end to the conflict."
f9c33b0c-a9f1-488b-aacf-75c613807c3b,https://www.euronews.com/travel/2025/04/14/is-it-safe-to-travel-to-lanzarote-latest-advice-after-storm-olivier-sweeps-through-canary-,04.14.2025 12:16 GMT+1,Is it safe to travel to Lanzarote? Latest advice after Storm Olivier sweeps through Canary Islands,"Torrential rain and thunderstorms have battered the Canary Islands since Storm Olivier made landfall on the Spanish archipelago last Wednesday. The island of Lanzarote bore the brunt of the intense weather, with flooding affecting several tourist hotspots. With the Easter break just around the corner, the storm might impact holiday plans. European governments have updated their travel advice for tourists in the Canary Islands and with upcoming trips. Here’s what you need to know about safety and travel insurance. Storm Olivier has swept through the Canary Islands, leaving hotels, houses and roads in Lanzarote inundated with water. As much as 60 litres of rain drenched the island in two hours on Saturday 12 April. According to the Island Emergency Consortium, the tourist towns of Costa Teguise, San Bartolomé, and Arrecife on the east coast of Lanzarote were the worst affected. Video footage shows vehicles semi-submerged on flooded roads and streams that have turned into dangerous rapids. The UK Foreign, Commonwealth and Development Office (FCDO) has updated its travel advice for visiting the island. “Heavy rainfall and flooding in Lanzarote occurred earlier today (13 April 2025), with Costa Teguise, San Bartolomé, and Arrecife particularly affected,” the latest guidance reads. “Services across the island are affected. Some hotels are currently without power. Some roads are currently affected by mud.” It urges travellers in Lanzarote or with upcoming trips to follow the advice of the local authorities and monitor local weather updates. Ireland’s Department of Foreign Affairs and Trade has a general travel alert for Spain. “Spain can at times experience extreme weather conditions, including flooding, which can adversely affect travel plans. You can monitor information and alerts, including severe weather warnings, on the website of the Spanish Meteorological Agency, AEMET,” the update reads. “Citizens are advised to check the latest weather information before they travel and to follow the advice of the local authorities.” After some disruption last week, Lanzarote Airport is now operating as normal, with flights running on time. The Canary Islands government lifted the state of emergency in Lanzarote - declared on Saturday - at 7am on Sunday. “Following the end of the flooding caused by rain on April 12 in the municipalities of Arrecife, Teguise, and San Bartolomé on the island of Lanzarote, the island emergency situation has ended,” it said in an update. The other islands in the archipelago, including holiday spots Tenerife, Gran Canaria and Fuerteventura, seem to be relatively unscathed. Cloudy skies and light rain are forecast for the rest of the day. As foreign governments have not issued ‘no-go’ travel warnings for the Canary Islands, you are not automatically entitled to a refund if you cancel your trip - referred to as ‘disinclination to travel’. Reimbursement is only likely if your flight is cancelled by the airline or your accommodation is closed due to the flooding. If you have booked with a travel agent or tour operator, contact the company directly to understand your options. Some insurance policies include natural disaster cover for an event that prevents travellers from reaching their holiday destination. You should read the terms and conditions carefully and talk to your provider for advice."
